id,Elevation,Aspect,Slope,Wilderness,Soil_Type,Hillshade_9am,Hillshade_noon,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Fire_Points
14277,elevation_medium,aspect_ultra,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_max,4,3,mid
14278,elevation_medium,aspect_ultra,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_max,4,3,mid
14279,elevation_high,aspect_ultra,slope_low,comanche,bullwark_b,hillshade_9am_min,hillnoon_max,5,3,mid
14280,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,3,3,mid
14281,elevation_high,aspect_low,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,0,0,mid
14282,elevation_high,aspect_medium,slope_low,comanche,leighcan_a,hillshade_9am_max,hillnoon_max,0,0,mid
14283,elevation_high,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,4,3,mid
14284,elevation_medium,aspect_ultra,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid
14285,elevation_ultra,aspect_ultra,slope_high,comanche,catamount_b,hillshade_9am_min,hillnoon_min,6,3,mid
14286,elevation_ultra,aspect_ultra,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_max,0,0,mid
14287,elevation_ultra,aspect_low,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,4,mid
14288,elevation_high,aspect_low,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid
14289,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,3,4,mid
14290,elevation_high,aspect_low,slope_low,comanche,gateview_a,hillshade_9am_min,hillnoon_max,0,0,mid
14291,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,0,0,mid
14292,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,2,mid
14293,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_a,hillshade_9am_min,hillnoon_min,4,4,mid
14294,elevation_high,aspect_ultra,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,4,mid
14295,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,2,mid
14296,elevation_ultra,aspect_low,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,0,0,mid
14297,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,1,1,mid
14298,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,1,mid
14299,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,4,3,mid
14300,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,5,4,mid
14301,elevation_ultra,aspect_ultra,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,5,4,mid
14302,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,2,1,mid
14303,elevation_ultra,aspect_low,slope_high,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,4,mid
14304,elevation_high,aspect_high,slope_low,comanche,cryaquolis_a,hillshade_9am_min,hillnoon_max,1,0,mid
14305,elevation_high,aspect_ultra,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,3,0,low
14306,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,1,0,mid
14307,elevation_high,aspect_low,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,2,0,low
14308,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,2,0,mid
14309,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_min,3,0,mid
14310,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,2,0,low
14311,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_max,hillnoon_max,5,3,mid
14312,elevation_ultra,aspect_high,slope_low,comanche,leighcan_a,hillshade_9am_min,hillnoon_max,1,0,low
14313,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_min,4,1,mid
14314,elevation_high,aspect_low,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,5,3,mid
14315,elevation_ultra,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,mid
14316,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,5,4,mid
14317,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,5,1,mid
14318,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,0,0,low
14319,elevation_high,aspect_ultra,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,2,1,low
14320,elevation_ultra,aspect_ultra,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,2,0,mid
14321,elevation_high,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,0,0,mid
14322,elevation_high,aspect_low,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,2,3,high
14323,elevation_high,aspect_low,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,5,4,mid
14324,elevation_high,aspect_ultra,slope_ultra,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,3,3,mid
14325,elevation_ultra,aspect_medium,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,4,mid
14326,elevation_high,aspect_high,slope_high,comanche,catamount_a,hillshade_9am_min,hillnoon_max,6,3,low
14327,elevation_high,aspect_low,slope_ultra,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,4,mid
14328,elevation_high,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,4,high
14329,elevation_ultra,aspect_medium,slope_low,comanche,leighcan_g,hillshade_9am_max,hillnoon_min,6,4,mid
14330,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_max,hillnoon_min,4,4,high
14331,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid
14332,elevation_ultra,aspect_high,slope_ultra,comanche,moran_a,hillshade_9am_min,hillnoon_max,4,4,high
14333,elevation_ultra,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_max,hillnoon_max,5,4,low
14334,elevation_ultra,aspect_high,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_max,4,4,high
14335,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid
14336,elevation_ultra,aspect_medium,slope_medium,rawah,moran_b,hillshade_9am_max,hillnoon_min,3,3,high
14337,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,5,1,mid
14338,elevation_ultra,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_max,6,4,low
14339,elevation_ultra,aspect_high,slope_medium,comanche,moran_a,hillshade_9am_max,hillnoon_max,4,4,high
14340,elevation_ultra,aspect_high,slope_high,rawah,moran_b,hillshade_9am_max,hillnoon_min,3,2,high
14341,elevation_ultra,aspect_high,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_max,5,2,low
14342,elevation_ultra,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,high
14343,elevation_ultra,aspect_high,slope_high,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,4,3,high
14344,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,5,3,mid
14345,elevation_ultra,aspect_medium,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,4,4,high
14346,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,high
14347,elevation_ultra,aspect_high,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,3,mid
14348,elevation_ultra,aspect_ultra,slope_ultra,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,4,4,high
14349,elevation_ultra,aspect_medium,slope_high,comanche,moran_a,hillshade_9am_max,hillnoon_min,4,4,high
14350,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,3,high
14351,elevation_ultra,aspect_high,slope_medium,rawah,moran_b,hillshade_9am_max,hillnoon_max,4,3,high
14352,elevation_ultra,aspect_high,slope_high,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,3,1,high
14353,elevation_high,aspect_medium,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,3,mid
14354,elevation_ultra,aspect_high,slope_low,comanche,leighcan_a,hillshade_9am_max,hillnoon_max,0,0,high
14355,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_max,4,2,high
14356,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_c,hillshade_9am_min,hillnoon_max,4,3,high
14357,elevation_ultra,aspect_high,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_max,3,1,high
14358,elevation_ultra,aspect_ultra,slope_low,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,3,mid
14359,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,1,0,high
14360,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,3,mid
14361,elevation_ultra,aspect_medium,slope_medium,comanche,leighcan_a,hillshade_9am_max,hillnoon_min,1,0,high
14362,elevation_high,aspect_low,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,4,3,mid
14363,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,3,0,mid
14364,elevation_ultra,aspect_high,slope_medium,comanche,moran_b,hillshade_9am_max,hillnoon_max,4,4,high
14365,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,4,high
14366,elevation_ultra,aspect_medium,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,0,high
14367,elevation_ultra,aspect_medium,slope_high,rawah,moran_b,hillshade_9am_max,hillnoon_min,4,1,high
14368,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,4,3,high
14369,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,2,1,high
14370,elevation_high,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,4,0,mid
14371,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_b,hillshade_9am_min,hillnoon_min,3,3,low
14372,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,1,0,mid
14373,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,3,4,high
14374,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,4,0,high
14375,elevation_high,aspect_ultra,slope_high,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,1,1,low
14376,elevation_high,aspect_high,slope_medium,comanche,catamount_a,hillshade_9am_min,hillnoon_max,5,3,low
14377,elevation_ultra,aspect_medium,slope_high,comanche,leighcan_a,hillshade_9am_max,hillnoon_min,1,0,high
14378,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,4,2,high
14379,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,4,0,mid
14380,elevation_ultra,aspect_low,slope_high,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,0,0,high
14381,elevation_ultra,aspect_medium,slope_medium,comanche,leighcan_a,hillshade_9am_max,hillnoon_max,3,1,high
14382,elevation_ultra,aspect_low,slope_medium,comanche,catamount_b,hillshade_9am_min,hillnoon_min,5,3,high
14383,elevation_ultra,aspect_medium,slope_ultra,rawah,moran_b,hillshade_9am_max,hillnoon_min,4,4,high
14384,elevation_ultra,aspect_medium,slope_medium,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,4,0,high
14385,elevation_high,aspect_medium,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,4,0,mid
14386,elevation_ultra,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,3,1,high
14387,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,6,4,high
14388,elevation_ultra,aspect_high,slope_medium,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,0,0,mid
14389,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,6,4,high
14390,elevation_ultra,aspect_medium,slope_medium,comanche,catamount_b,hillshade_9am_max,hillnoon_min,5,3,high
14391,elevation_ultra,aspect_medium,slope_medium,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,3,1,high
14392,elevation_ultra,aspect_high,slope_high,comanche,moran_b,hillshade_9am_max,hillnoon_max,3,3,high
14393,elevation_ultra,aspect_low,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_min,5,4,high
14394,elevation_high,aspect_low,slope_medium,comanche,leighcan_a,hillshade_9am_min,hillnoon_min,4,2,mid
14395,elevation_ultra,aspect_medium,slope_ultra,rawah,moran_a,hillshade_9am_max,hillnoon_min,4,3,high
14396,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,3,0,high
14397,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,4,0,high
14398,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_min,4,0,high
14399,elevation_ultra,aspect_low,slope_low,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,3,0,high
14400,elevation_high,aspect_medium,slope_low,rawah,leighcan_a,hillshade_9am_max,hillnoon_max,3,2,mid
14401,elevation_ultra,aspect_high,slope_medium,comanche,moran_b,hillshade_9am_min,hillnoon_max,6,4,mid
14402,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,4,4,high
14403,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,high
14404,elevation_ultra,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,mid
14405,elevation_ultra,aspect_high,slope_high,comanche,leighcan_b,hillshade_9am_max,hillnoon_max,0,0,high
14406,elevation_ultra,aspect_medium,slope_high,comanche,leighcan_b,hillshade_9am_max,hillnoon_min,2,1,high
14407,elevation_ultra,aspect_medium,slope_ultra,rawah,moran_a,hillshade_9am_max,hillnoon_min,3,3,high
14408,elevation_ultra,aspect_medium,slope_low,rawah,leighcan_i,hillshade_9am_max,hillnoon_max,2,0,high
14409,elevation_high,aspect_high,slope_low,rawah,leighcan_b,hillshade_9am_min,hillnoon_max,4,2,mid
14410,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,high
14411,elevation_ultra,aspect_medium,slope_medium,rawah,moran_b,hillshade_9am_max,hillnoon_min,4,3,high
14412,elevation_ultra,aspect_medium,slope_high,rawah,moran_a,hillshade_9am_max,hillnoon_min,2,1,high
14413,elevation_ultra,aspect_low,slope_medium,rawah,leighcan_i,hillshade_9am_min,hillnoon_min,2,0,high
14414,elevation_high,aspect_low,slope_low,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,3,3,low
14415,elevation_ultra,aspect_high,slope_ultra,comanche,catamount_b,hillshade_9am_min,hillnoon_max,4,3,mid
14416,elevation_ultra,aspect_ultra,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,4,4,mid
14417,elevation_ultra,aspect_high,slope_medium,comanche,moran_b,hillshade_9am_min,hillnoon_max,5,4,high
14418,elevation_ultra,aspect_ultra,slope_medium,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,2,high
14419,elevation_ultra,aspect_high,slope_medium,comanche,moran_a,hillshade_9am_max,hillnoon_max,4,4,high
14420,elevation_ultra,aspect_low,slope_ultra,rawah,moran_a,hillshade_9am_max,hillnoon_min,2,1,high
14421,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_max,hillnoon_max,1,0,high
14422,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,high
14423,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,3,high
14424,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,4,1,mid
14425,elevation_ultra,aspect_medium,slope_ultra,rawah,moran_b,hillshade_9am_max,hillnoon_min,4,1,high
14426,elevation_high,aspect_medium,slope_low,rawah,leighcan_a,hillshade_9am_min,hillnoon_max,3,0,mid
14427,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,5,4,high
14428,elevation_ultra,aspect_medium,slope_medium,rawah,leighcan_a,hillshade_9am_max,hillnoon_min,2,0,mid
14429,elevation_ultra,aspect_high,slope_high,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,high
14430,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,high
14431,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,4,4,high
14432,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,4,high
14433,elevation_high,aspect_high,slope_low,comanche,catamount_b,hillshade_9am_min,hillnoon_max,2,1,low
14434,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid
14435,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_min,4,3,high
14436,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,4,4,high
14437,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,3,1,mid
14438,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,5,3,mid
14439,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,6,4,mid
14440,elevation_ultra,aspect_high,slope_ultra,comanche,leighcan_h,hillshade_9am_max,hillnoon_max,4,3,high
14441,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_max,hillnoon_max,0,0,high
14442,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,4,4,high
14443,elevation_ultra,aspect_low,slope_medium,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,5,3,mid
14444,elevation_high,aspect_high,slope_ultra,comanche,catamount_a,hillshade_9am_min,hillnoon_max,4,1,low
14445,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,5,4,mid
14446,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,0,0,high
14447,elevation_ultra,aspect_high,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,1,0,high
14448,elevation_ultra,aspect_high,slope_medium,comanche,cryumbrepts_a,hillshade_9am_min,hillnoon_max,2,0,high
14449,elevation_ultra,aspect_ultra,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,5,3,high
14450,elevation_ultra,aspect_ultra,slope_high,comanche,leighcan_c,hillshade_9am_min,hillnoon_min,2,1,mid
14451,elevation_ultra,aspect_medium,slope_high,rawah,leighcan_a,hillshade_9am_max,hillnoon_min,4,0,mid
14452,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_i,hillshade_9am_min,hillnoon_max,5,3,mid
14453,elevation_ultra,aspect_high,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_max,2,0,high
14454,elevation_ultra,aspect_low,slope_low,comanche,leighcan_b,hillshade_9am_min,hillnoon_max,0,0,high
14455,elevation_ultra,aspect_low,slope_high,comanche,moran_b,hillshade_9am_min,hillnoon_min,6,4,high
14456,elevation_ultra,aspect_low,slope_low,comanche,leighcan_g,hillshade_9am_min,hillnoon_min,6,4,mid
14457,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,5,3,high
14458,elevation_ultra,aspect_high,slope_low,comanche,moran_a,hillshade_9am_max,hillnoon_max,0,0,mid
14459,elevation_high,aspect_low,slope_medium,comanche,leighcan_h,hillshade_9am_min,hillnoon_min,6,4,low
14460,elevation_ultra,aspect_low,slope_high,comanche,moran_a,hillshade_9am_min,hillnoon_min,5,3,high
14461,elevation_ultra,aspect_medium,slope_low,comanche,moran_a,hillshade_9am_min,hillnoon_min,0,0,mid
14462,elevation_ultra,aspect_medium,slope_high,rawah,como_b,hillshade_9am_max,hillnoon_min,4,3,mid
